INFO  14:18:19,415 | james.imapserver | ID=225605674 Connection closed for 127.0.0.1
INFO  14:18:19,415 | james.imapserver | ID=992778666 Connection established from 127.0.0.1
INFO  14:18:19,446 | james.imapserver | ID=992778666 Connection closed for 127.0.0.1
INFO  14:18:19,450 | james.smtpserver | Id='1702549419' User='' Connection established from 127.0.0.1
INFO  14:18:19,466 | james.smtpserver | Id='1702549419' User='' Successfully spooled mail Mail1493468299450-9933fd1e-fad7-4a23-8228-9926bc4c70cb from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:18:19,466 | james.smtpserver | Id='1702549419' User='' Connection closed for 127.0.0.1
INFO  14:18:19,466 | james.imapserver | ID=1139051777 Connection established from 127.0.0.1
INFO  14:18:19,520 | james.mailetcontext | Local delivered mail Mail1493468299450-9933fd1e-fad7-4a23-8228-9926bc4c70cb sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:18:29,477 | james.imapserver | ID=1139051777 Connection closed for 127.0.0.1
INFO  14:18:29,477 | james.imapserver | ID=1051082515 Connection established from 127.0.0.1
INFO  14:18:29,511 | james.imapserver | ID=1051082515 Connection closed for 127.0.0.1
INFO  14:18:29,518 | james.smtpserver | Id='2128576965' User='' Connection established from 127.0.0.1
INFO  14:18:29,533 | james.smtpserver | Id='2128576965' User='' Successfully spooled mail Mail1493468309531-3766ad88-87b7-46f5-b70f-e41b280dbc8f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:18:29,536 | james.smtpserver | Id='2128576965' User='' Connection closed for 127.0.0.1
INFO  14:18:29,543 | james.imapserver | ID=1283218774 Connection established from 127.0.0.1
INFO  14:18:29,579 | james.mailetcontext | Local delivered mail Mail1493468309531-3766ad88-87b7-46f5-b70f-e41b280dbc8f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:18:39,536 | james.imapserver | ID=1283218774 Connection closed for 127.0.0.1
INFO  14:18:39,536 | james.imapserver | ID=1657696654 Connection established from 127.0.0.1
INFO  14:18:39,568 | james.imapserver | ID=1657696654 Connection closed for 127.0.0.1
INFO  14:18:39,572 | james.smtpserver | Id='1685478043' User='' Connection established from 127.0.0.1
INFO  14:18:39,589 | james.smtpserver | Id='1685478043' User='' Successfully spooled mail Mail1493468319572-3bb4a672-5a8c-4276-ab6f-3b3f6daae882 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:18:39,591 | james.smtpserver | Id='1685478043' User='' Connection closed for 127.0.0.1
INFO  14:18:39,597 | james.imapserver | ID=1576915941 Connection established from 127.0.0.1
INFO  14:18:39,637 | james.mailetcontext | Local delivered mail Mail1493468319572-3bb4a672-5a8c-4276-ab6f-3b3f6daae882 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:18:49,592 | james.imapserver | ID=1576915941 Connection closed for 127.0.0.1
INFO  14:18:49,596 | james.imapserver | ID=1561099290 Connection established from 127.0.0.1
INFO  14:18:49,630 | james.imapserver | ID=1561099290 Connection closed for 127.0.0.1
INFO  14:18:49,637 | james.smtpserver | Id='254826649' User='' Connection established from 127.0.0.1
INFO  14:18:49,650 | james.smtpserver | Id='254826649' User='' Successfully spooled mail Mail1493468329648-3296ec1f-2499-4538-80eb-4a428c9ef0f5 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:18:49,652 | james.smtpserver | Id='254826649' User='' Connection closed for 127.0.0.1
INFO  14:18:49,659 | james.imapserver | ID=813108465 Connection established from 127.0.0.1
INFO  14:18:49,688 | james.mailetcontext | Local delivered mail Mail1493468329648-3296ec1f-2499-4538-80eb-4a428c9ef0f5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:18:59,653 | james.imapserver | ID=813108465 Connection closed for 127.0.0.1
INFO  14:18:59,653 | james.imapserver | ID=998241188 Connection established from 127.0.0.1
INFO  14:18:59,688 | james.imapserver | ID=998241188 Connection closed for 127.0.0.1
INFO  14:18:59,695 | james.smtpserver | Id='516149471' User='' Connection established from 127.0.0.1
INFO  14:18:59,710 | james.smtpserver | Id='516149471' User='' Successfully spooled mail Mail1493468339708-58953dab-1ea0-4a24-9bd0-b009d3ae1959 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:18:59,712 | james.smtpserver | Id='516149471' User='' Connection closed for 127.0.0.1
INFO  14:18:59,720 | james.imapserver | ID=81438320 Connection established from 127.0.0.1
INFO  14:18:59,758 | james.mailetcontext | Local delivered mail Mail1493468339708-58953dab-1ea0-4a24-9bd0-b009d3ae1959 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:19:09,715 | james.imapserver | ID=81438320 Connection closed for 127.0.0.1
INFO  14:19:09,715 | james.imapserver | ID=673489200 Connection established from 127.0.0.1
INFO  14:19:09,746 | james.imapserver | ID=673489200 Connection closed for 127.0.0.1
INFO  14:19:09,748 | james.smtpserver | Id='130528889' User='' Connection established from 127.0.0.1
INFO  14:19:09,764 | james.smtpserver | Id='130528889' User='' Successfully spooled mail Mail1493468349748-f6da540d-9f6f-4a91-8904-cbdf03893cab from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:19:09,764 | james.smtpserver | Id='130528889' User='' Connection closed for 127.0.0.1
INFO  14:19:09,764 | james.imapserver | ID=1684007048 Connection established from 127.0.0.1
INFO  14:19:09,805 | james.mailetcontext | Local delivered mail Mail1493468349748-f6da540d-9f6f-4a91-8904-cbdf03893cab sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:19:19,771 | james.imapserver | ID=1684007048 Connection closed for 127.0.0.1
INFO  14:19:19,771 | james.imapserver | ID=300622457 Connection established from 127.0.0.1
INFO  14:19:19,804 | james.imapserver | ID=300622457 Connection closed for 127.0.0.1
INFO  14:19:19,810 | james.smtpserver | Id='1888273878' User='' Connection established from 127.0.0.1
INFO  14:19:19,822 | james.smtpserver | Id='1888273878' User='' Successfully spooled mail Mail1493468359820-92e36ca9-5a70-4603-a7a7-527763f13b8c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:19:19,824 | james.smtpserver | Id='1888273878' User='' Connection closed for 127.0.0.1
INFO  14:19:19,832 | james.imapserver | ID=101436678 Connection established from 127.0.0.1
INFO  14:19:19,866 | james.mailetcontext | Local delivered mail Mail1493468359820-92e36ca9-5a70-4603-a7a7-527763f13b8c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:19:29,826 | james.imapserver | ID=101436678 Connection closed for 127.0.0.1
INFO  14:19:29,829 | james.imapserver | ID=198858477 Connection established from 127.0.0.1
INFO  14:19:29,858 | james.imapserver | ID=198858477 Connection closed for 127.0.0.1
INFO  14:19:29,866 | james.smtpserver | Id='916003846' User='' Connection established from 127.0.0.1
INFO  14:19:29,882 | james.smtpserver | Id='916003846' User='' Successfully spooled mail Mail1493468369880-ce096635-67fc-4e12-8e53-11937e32b50f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:19:29,884 | james.smtpserver | Id='916003846' User='' Connection closed for 127.0.0.1
INFO  14:19:29,891 | james.imapserver | ID=364962448 Connection established from 127.0.0.1
INFO  14:19:29,920 | james.mailetcontext | Local delivered mail Mail1493468369880-ce096635-67fc-4e12-8e53-11937e32b50f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:19:39,886 | james.imapserver | ID=364962448 Connection closed for 127.0.0.1
INFO  14:19:39,890 | james.imapserver | ID=1576005047 Connection established from 127.0.0.1
INFO  14:19:39,921 | james.imapserver | ID=1576005047 Connection closed for 127.0.0.1
INFO  14:19:39,927 | james.smtpserver | Id='493408979' User='' Connection established from 127.0.0.1
INFO  14:19:39,940 | james.smtpserver | Id='493408979' User='' Successfully spooled mail Mail1493468379938-164c9df9-3606-435b-a0a1-bf872618a3a2 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:19:39,943 | james.smtpserver | Id='493408979' User='' Connection closed for 127.0.0.1
INFO  14:19:39,949 | james.imapserver | ID=1508559260 Connection established from 127.0.0.1
INFO  14:19:39,980 | james.mailetcontext | Local delivered mail Mail1493468379938-164c9df9-3606-435b-a0a1-bf872618a3a2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:19:49,944 | james.imapserver | ID=1508559260 Connection closed for 127.0.0.1
INFO  14:19:49,948 | james.imapserver | ID=574615529 Connection established from 127.0.0.1
INFO  14:19:49,984 | james.imapserver | ID=574615529 Connection closed for 127.0.0.1
INFO  14:19:49,991 | james.smtpserver | Id='1471198502' User='' Connection established from 127.0.0.1
INFO  14:19:50,004 | james.smtpserver | Id='1471198502' User='' Successfully spooled mail Mail1493468390002-4d8e29d2-4ae8-4703-bb35-accb3b07b0ba from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:19:50,006 | james.smtpserver | Id='1471198502' User='' Connection closed for 127.0.0.1
INFO  14:19:50,012 | james.imapserver | ID=86169455 Connection established from 127.0.0.1
INFO  14:19:50,046 | james.mailetcontext | Local delivered mail Mail1493468390002-4d8e29d2-4ae8-4703-bb35-accb3b07b0ba sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:20:00,006 | james.imapserver | ID=86169455 Connection closed for 127.0.0.1
INFO  14:20:00,006 | james.imapserver | ID=555321461 Connection established from 127.0.0.1
INFO  14:20:00,056 | james.imapserver | ID=555321461 Connection closed for 127.0.0.1
INFO  14:20:00,064 | james.smtpserver | Id='1728232586' User='' Connection established from 127.0.0.1
INFO  14:20:00,080 | james.smtpserver | Id='1728232586' User='' Successfully spooled mail Mail1493468400078-d5ff9a71-b011-401d-af47-81590922e9e5 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:20:00,083 | james.smtpserver | Id='1728232586' User='' Connection closed for 127.0.0.1
INFO  14:20:00,091 | james.imapserver | ID=1644458541 Connection established from 127.0.0.1
INFO  14:20:00,128 | james.mailetcontext | Local delivered mail Mail1493468400078-d5ff9a71-b011-401d-af47-81590922e9e5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:20:10,085 | james.imapserver | ID=1644458541 Connection closed for 127.0.0.1
INFO  14:20:10,089 | james.imapserver | ID=1357757072 Connection established from 127.0.0.1
INFO  14:20:10,117 | james.imapserver | ID=1357757072 Connection closed for 127.0.0.1
INFO  14:20:10,124 | james.smtpserver | Id='599890407' User='' Connection established from 127.0.0.1
INFO  14:20:10,137 | james.smtpserver | Id='599890407' User='' Successfully spooled mail Mail1493468410136-0a9d3cfb-105a-4959-9860-17370df50820 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:20:10,140 | james.smtpserver | Id='599890407' User='' Connection closed for 127.0.0.1
INFO  14:20:10,146 | james.imapserver | ID=308463418 Connection established from 127.0.0.1
INFO  14:20:10,181 | james.mailetcontext | Local delivered mail Mail1493468410136-0a9d3cfb-105a-4959-9860-17370df50820 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:20:20,146 | james.imapserver | ID=308463418 Connection closed for 127.0.0.1
INFO  14:20:20,146 | james.imapserver | ID=1147932472 Connection established from 127.0.0.1
INFO  14:20:20,177 | james.imapserver | ID=1147932472 Connection closed for 127.0.0.1
INFO  14:20:20,182 | james.smtpserver | Id='1426784186' User='' Connection established from 127.0.0.1
INFO  14:20:20,199 | james.smtpserver | Id='1426784186' User='' Successfully spooled mail Mail1493468420198-e394d61e-bfa4-475e-bc88-fabbf6ce922f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:20:20,201 | james.smtpserver | Id='1426784186' User='' Connection closed for 127.0.0.1
INFO  14:20:20,209 | james.imapserver | ID=561471708 Connection established from 127.0.0.1
INFO  14:20:20,248 | james.mailetcontext | Local delivered mail Mail1493468420198-e394d61e-bfa4-475e-bc88-fabbf6ce922f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:20:30,203 | james.imapserver | ID=561471708 Connection closed for 127.0.0.1
INFO  14:20:30,207 | james.imapserver | ID=1015722966 Connection established from 127.0.0.1
INFO  14:20:30,231 | james.imapserver | ID=1015722966 Connection closed for 127.0.0.1
INFO  14:20:30,238 | james.smtpserver | Id='1541088916' User='' Connection established from 127.0.0.1
INFO  14:20:30,254 | james.smtpserver | Id='1541088916' User='' Successfully spooled mail Mail1493468430254-f29321d9-0b74-4f25-93f2-91d43fa2fa3c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:20:30,254 | james.smtpserver | Id='1541088916' User='' Connection closed for 127.0.0.1
INFO  14:20:30,254 | james.imapserver | ID=1122970823 Connection established from 127.0.0.1
INFO  14:20:30,302 | james.mailetcontext | Local delivered mail Mail1493468430254-f29321d9-0b74-4f25-93f2-91d43fa2fa3c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:20:40,272 | james.imapserver | ID=1122970823 Connection closed for 127.0.0.1
INFO  14:20:40,276 | james.imapserver | ID=1757090715 Connection established from 127.0.0.1
INFO  14:20:40,302 | james.imapserver | ID=1757090715 Connection closed for 127.0.0.1
INFO  14:20:40,308 | james.smtpserver | Id='166296127' User='' Connection established from 127.0.0.1
INFO  14:20:40,321 | james.smtpserver | Id='166296127' User='' Successfully spooled mail Mail1493468440320-125425cb-58d8-4fe2-85bc-1be4ab938b4f from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:20:40,324 | james.smtpserver | Id='166296127' User='' Connection closed for 127.0.0.1
INFO  14:20:40,331 | james.imapserver | ID=768065428 Connection established from 127.0.0.1
INFO  14:20:40,363 | james.mailetcontext | Local delivered mail Mail1493468440320-125425cb-58d8-4fe2-85bc-1be4ab938b4f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:20:50,325 | james.imapserver | ID=768065428 Connection closed for 127.0.0.1
INFO  14:20:50,329 | james.imapserver | ID=746849340 Connection established from 127.0.0.1
INFO  14:20:50,362 | james.imapserver | ID=746849340 Connection closed for 127.0.0.1
INFO  14:20:50,369 | james.smtpserver | Id='728016915' User='' Connection established from 127.0.0.1
INFO  14:20:50,382 | james.smtpserver | Id='728016915' User='' Successfully spooled mail Mail1493468450380-2738e29f-8fcd-4572-aef1-f29482edebd6 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:20:50,385 | james.smtpserver | Id='728016915' User='' Connection closed for 127.0.0.1
INFO  14:20:50,392 | james.imapserver | ID=65121855 Connection established from 127.0.0.1
INFO  14:20:50,432 | james.mailetcontext | Local delivered mail Mail1493468450380-2738e29f-8fcd-4572-aef1-f29482edebd6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:21:00,386 | james.imapserver | ID=65121855 Connection closed for 127.0.0.1
INFO  14:21:00,389 | james.imapserver | ID=201795819 Connection established from 127.0.0.1
INFO  14:21:00,420 | james.imapserver | ID=201795819 Connection closed for 127.0.0.1
INFO  14:21:00,427 | james.smtpserver | Id='124937921' User='' Connection established from 127.0.0.1
INFO  14:21:00,445 | james.smtpserver | Id='124937921' User='' Successfully spooled mail Mail1493468460444-b2706e41-a9c0-44a0-bd67-4f69f7d2e3c1 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  14:21:00,448 | james.smtpserver | Id='124937921' User='' Connection closed for 127.0.0.1
INFO  14:21:00,455 | james.imapserver | ID=1171393094 Connection established from 127.0.0.1
INFO  14:21:00,486 | james.mailetcontext | Local delivered mail Mail1493468460444-b2706e41-a9c0-44a0-bd67-4f69f7d2e3c1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  14:21:10,448 | james.imapserver | ID=1171393094 Connection closed for 127.0.0.1
INFO  14:21:10,448 | james.imapserver | ID=53709392 Connection established from 127.0.0.1
INFO  14:21:10,480 | james.imapserver | ID=53709392 Connection closed for 127.0.0.1
